bn:00114183r	
bn:00094053v	
bn:03594233n	http://dbpedia.org/resource/Chopper_(motorcycle)
bn:00010820n	http://dbpedia.org/resource/Black_people
bn:00104024a	
bn:00042119n	http://dbpedia.org/resource/Traffic_sign
bn:00095516v	
bn:00025083n	http://dbpedia.org/resource/Price
bn:00086370v	
bn:00083663v	
bn:00048716n	http://dbpedia.org/resource/Kaiser
bn:00093292v	
bn:00046899n	http://dbpedia.org/resource/Insider
bn:00011874n	http://dbpedia.org/resource/Bolide
bn:00032402n	http://dbpedia.org/resource/Thoroughfare
bn:00006826n	http://dbpedia.org/resource/Mendelevium
bn:00005244n	http://dbpedia.org/resource/Arkansas
bn:00023301n	http://dbpedia.org/resource/Tribunal
bn:00034016n	http://dbpedia.org/resource/Female
bn:00107043a	
bn:00096445a	
bn:00043003n	http://dbpedia.org/resource/Harlem
bn:00023517n	http://dbpedia.org/resource/Spasm
bn:00115474r	
bn:00950814n	http://dbpedia.org/resource/Externship
bn:00080085n	http://dbpedia.org/resource/Virus
bn:00001399n	
bn:03925484n	
bn:03872806n	http://dbpedia.org/resource/Backstaff
bn:00075933n	http://dbpedia.org/resource/Take
bn:01998267n	http://dbpedia.org/resource/Superuser
bn:00097786a	
bn:00003982n	http://dbpedia.org/resource/Andrew_the_Apostle
bn:00203140n	http://dbpedia.org/resource/Poncha_Springs,_Colorado
bn:04585216n	
bn:00008363n	http://dbpedia.org/resource/Bank_(geography)
bn:00002216n	http://dbpedia.org/resource/Air_current
bn:00045800n	http://dbpedia.org/resource/Idea
bn:03091743n	http://dbpedia.org/resource/Café_con_leche
bn:00186559n	http://dbpedia.org/resource/Flaming_(Internet)
bn:00084027v	
bn:00037283n	http://dbpedia.org/resource/Garage_(residential)
bn:00076767n	
bn:14600575n	http://dbpedia.org/resource/Alex
bn:00085636v	
bn:00050986n	http://dbpedia.org/resource/License
bn:00104594a	
bn:00026308n	http://dbpedia.org/resource/United_States_federal_executive_departments
bn:00077888n	http://dbpedia.org/resource/Traffic
bn:00095375v	
bn:00100383a	
bn:00111567a	
bn:00072297n	http://dbpedia.org/resource/Traffic_collision
bn:00085489v	
bn:00012193n	
bn:03502312n	http://dbpedia.org/resource/University_of_Mississippi
bn:00052204n	
bn:00298471n	http://dbpedia.org/resource/Largo,_Maryland
bn:00068099n	http://dbpedia.org/resource/Rocky_Mountains
bn:09060283n	
bn:17182163n	http://dbpedia.org/resource/Think!_(short_story)
bn:00074973n	http://dbpedia.org/resource/Subsidiary
bn:00114747r	
bn:00027366n	
bn:00089376v	
bn:00015656n	http://dbpedia.org/resource/Capital_punishment
bn:00035804n	
bn:00075322n	
bn:00056342n	http://dbpedia.org/resource/Mural
bn:03423827n	http://dbpedia.org/resource/First_(song)
bn:00096089a	
bn:00050287n	http://dbpedia.org/resource/Tennis
bn:00043500n	http://dbpedia.org/resource/Hectare
bn:00114593r	
bn:00000571n	http://dbpedia.org/resource/Academy_Awards
bn:04589328n	
bn:00068521n	http://dbpedia.org/resource/Ruins
bn:00049588n	
bn:00115235r	
bn:00021788n	http://dbpedia.org/resource/Mental_confusion
bn:15301224n	http://dbpedia.org/resource/Rubble
bn:01092985n	http://dbpedia.org/resource/Barangay
bn:00114319r	
bn:00286406n	http://dbpedia.org/resource/River_Ridge,_Louisiana
bn:00028779n	http://dbpedia.org/resource/Driveway
bn:00071215n	
bn:00024112n	http://dbpedia.org/resource/Petroleum
bn:00029680n	http://dbpedia.org/resource/Value_(marketing)
bn:03266340n	http://dbpedia.org/resource/Davao_City
bn:00005927n	http://dbpedia.org/resource/Art
bn:00067352n	http://dbpedia.org/resource/Resource
bn:00737382n	http://dbpedia.org/resource/International_airport
bn:00023652n	
bn:00044612n	http://dbpedia.org/resource/Honshu
bn:03647285n	http://dbpedia.org/resource/McMahon_Stadium
bn:00086525v	
bn:03723614n	http://dbpedia.org/resource/Angeles,_Philippines
bn:00043252n	
bn:00082872v	
bn:00174047n	http://dbpedia.org/resource/Kenai,_Alaska
bn:00055052n	http://dbpedia.org/resource/Millimetre
bn:00106681a	
bn:00058494n	
bn:00013505n	http://dbpedia.org/resource/Coyote
bn:00116014r	
bn:00072030n	http://dbpedia.org/resource/Skyscraper
bn:00082418v	
bn:00063344n	http://dbpedia.org/resource/Fundraising
bn:00016401n	
bn:00012913n	http://dbpedia.org/resource/B-boying
bn:02880992n	http://dbpedia.org/resource/Police,_Poland
bn:00078085n	http://dbpedia.org/resource/Travel
bn:03516002n	http://dbpedia.org/resource/Places_in_Harry_Potter
bn:02358832n	http://dbpedia.org/resource/School_holiday
bn:00009932n	
bn:14964019n	
bn:00018734n	http://dbpedia.org/resource/Helicopter
bn:00010098n	http://dbpedia.org/resource/The_Topper_(comics)
bn:03010812n	http://dbpedia.org/resource/Luxury_yacht
bn:00095949a	
bn:17282191n	http://dbpedia.org/resource/Bones_(instrument)
bn:00091347v	
bn:00098480a	
bn:00087689v	
bn:00032026n	http://dbpedia.org/resource/Florida
bn:00205849n	http://dbpedia.org/resource/Firestone,_Colorado
bn:00066028n	http://dbpedia.org/resource/Train
bn:00024743n	http://dbpedia.org/resource/Cyclone
bn:00031744n	http://dbpedia.org/resource/Etiquette
bn:00079059n	
bn:00053808n	http://dbpedia.org/resource/Material_witness
bn:00059306n	http://dbpedia.org/resource/Ordered_geometry
bn:00084416v	
bn:00026343n	
bn:00030686n	http://dbpedia.org/resource/Magic_(paranormal)
bn:00114369r	
bn:00084557v	
bn:00087732v	
bn:00025634n	http://dbpedia.org/resource/Debris
bn:00041113n	http://dbpedia.org/resource/Republican_Party_(United_States)
bn:00004610n	http://dbpedia.org/resource/Racketeer_Influenced_and_Corrupt_Organizations_Act
bn:00015051n	
bn:00084375v	
bn:00082318v	
bn:00014152n	
bn:02551922n	http://dbpedia.org/resource/United_Nations_High_Commissioner_for_Refugees
bn:03335665n	http://dbpedia.org/resource/Live_television
bn:00003340n	http://dbpedia.org/resource/Fine_(penalty)
bn:00027507n	http://dbpedia.org/resource/Discontinuation
bn:00104680a	
bn:00002866n	http://dbpedia.org/resource/Allies_of_World_War_II
bn:00031321n	http://dbpedia.org/resource/Materiel
bn:00000735n	http://dbpedia.org/resource/Vaginal_delivery
bn:16062561n	http://dbpedia.org/resource/Vancouver_Whitecaps_(1974–84)
bn:02559943n	http://dbpedia.org/resource/Bushfood
bn:00054108n	
bn:00054550n	http://dbpedia.org/resource/Metal
bn:00058763n	http://dbpedia.org/resource/Oil_refinery
bn:00103751a	
bn:00075812n	http://dbpedia.org/resource/Table_(information)
bn:00081370n	http://dbpedia.org/resource/Winter
bn:00009771n	
bn:00084893v	
bn:00016065n	http://dbpedia.org/resource/Caribbean_Sea
bn:00055863n	http://dbpedia.org/resource/Moratorium_(law)
bn:00081170n	
bn:00166203n	http://dbpedia.org/resource/Geneva,_Alabama
bn:00106408a	
bn:00035680n	http://dbpedia.org/resource/Foot_(unit)
bn:03141033n	http://dbpedia.org/resource/Mamma_Mia_(song)
bn:00114663r	
bn:00103232a	
bn:00097857a	
bn:00027813n	http://dbpedia.org/resource/Distrust
bn:00088705v	
bn:00106719a	
bn:00115154r	
bn:17170485n	
bn:00058146n	
bn:00068568n	http://dbpedia.org/resource/Closing_argument
bn:00027289n	http://dbpedia.org/resource/Diplomatic_mission
bn:00102702a	
bn:00092421v	
bn:00096787a	
bn:00037322n	http://dbpedia.org/resource/New_Jersey
bn:00042918n	http://dbpedia.org/resource/MT_Haven
bn:00029124n	http://dbpedia.org/resource/Dune
bn:00035760n	
bn:00412673n	http://dbpedia.org/resource/Pablo,_Montana
bn:00103980a	
bn:00115109r	
bn:00029223n	http://dbpedia.org/resource/Indonesia
bn:00037465n	http://dbpedia.org/resource/Gastroenteritis
bn:00093662v	
bn:00103424a	
bn:00087107v	
bn:00037022n	
bn:00041640n	http://dbpedia.org/resource/Cross
bn:00040536n	http://dbpedia.org/resource/Girlfriend
bn:00046282n	
bn:00032172n	http://dbpedia.org/resource/Execution_(computing)
bn:00085320v	
bn:00006911n	http://dbpedia.org/resource/Gold
bn:00078509n	http://dbpedia.org/resource/Tsunami
bn:03769739n	http://dbpedia.org/resource/Background_check
bn:00023620n	
bn:00005439n	http://dbpedia.org/resource/Plan_(drawing)
bn:00037008n	http://dbpedia.org/resource/Joke
bn:00073089n	http://dbpedia.org/resource/Spandrel
bn:00010183n	http://dbpedia.org/resource/Drink
bn:00009440n	http://dbpedia.org/resource/Captive_bolt_pistol
bn:00082135v	
bn:00001005n	
bn:00066011n	
bn:00137705n	http://dbpedia.org/resource/Meta
bn:08962227n	
bn:00052511n	
bn:00040436n	http://dbpedia.org/resource/Gift
bn:00820485n	http://dbpedia.org/resource/Paula_Deen
bn:00104051a	
bn:16734104n	http://dbpedia.org/resource/Social_network
bn:00003336n	
bn:00088424v	
bn:00628914n	http://dbpedia.org/resource/Kiss_(band)
bn:00041648n	http://dbpedia.org/resource/Green
bn:00052054n	
bn:02750115n	http://dbpedia.org/resource/Florissant,_Colorado
bn:00113661a	
bn:00085718v	
bn:00074410n	
bn:14959529n	
bn:02207410n	http://dbpedia.org/resource/Hum_(Trebinje)
bn:00090503v	
bn:00007782n	
bn:00114212r	
bn:13832006n	
bn:03517790n	http://dbpedia.org/resource/Global_Television_Network
bn:00027551n	http://dbpedia.org/resource/Spirit
bn:16345548n	http://dbpedia.org/resource/IPhone_5S
bn:00035960n	
bn:00061450n	http://dbpedia.org/resource/People
bn:00084198v	
bn:00028075n	http://dbpedia.org/resource/Dogfight
bn:00111343a	
bn:00080130n	http://dbpedia.org/resource/Visualization_(computer_graphics)
bn:00002298n	http://dbpedia.org/resource/Airline
bn:00072331n	http://dbpedia.org/resource/Smoked_salmon
bn:00090897v	
bn:00064453n	http://dbpedia.org/resource/Printing
bn:00028656n	http://dbpedia.org/resource/Dreadlocks
bn:03039854n	http://dbpedia.org/resource/Ballina,_County_Mayo
bn:16294215n	
bn:00086339v	
bn:00042663n	http://dbpedia.org/resource/Hall
bn:00034601n	
bn:00071038n	http://dbpedia.org/resource/Sheriffs_in_the_United_States
bn:02665626n	http://dbpedia.org/resource/Notte
bn:00113937a	
bn:00034625n	http://dbpedia.org/resource/Fire
bn:00048668n	http://dbpedia.org/resource/Justice_(virtue)
bn:00058442n	http://dbpedia.org/resource/Physical_body
bn:00071142n	http://dbpedia.org/resource/Shirt
bn:02768742n	http://dbpedia.org/resource/Temple_Run
bn:00012674n	http://dbpedia.org/resource/Braid
bn:00066021n	http://dbpedia.org/resource/Rail_transport
bn:00066589n	http://dbpedia.org/resource/Recording
bn:00113948a	
bn:14585841n	
bn:00049367n	http://dbpedia.org/resource/Knot
bn:00088488v	
bn:00044516n	http://dbpedia.org/resource/Territory_(animal)
bn:00063155n	http://dbpedia.org/resource/Pocket
bn:00049141n	
bn:03133793n	http://dbpedia.org/resource/Benetton_Group
bn:00702643n	http://dbpedia.org/resource/The_Denver_Post
bn:01307010n	http://dbpedia.org/resource/Celine_Dion
bn:08913251n	
bn:00034627n	http://dbpedia.org/resource/Fire_(classical_element)
bn:00034923n	http://dbpedia.org/resource/Obsession_(pornographic_actress)
bn:00000676n	
bn:00065630n	http://dbpedia.org/resource/Quebec
bn:00411639n	http://dbpedia.org/resource/Hill,_New_Hampshire
bn:03835569n	http://dbpedia.org/resource/Collins_(crater)
bn:02393689n	http://dbpedia.org/resource/Alta_(dye)
bn:00001714n	http://dbpedia.org/resource/Sensation_(fiction)
bn:00114089r	
bn:02233637n	http://dbpedia.org/resource/Townsville
bn:00086606v	
bn:00023134n	
bn:00046926n	
bn:14956284n	http://dbpedia.org/resource/Failure
bn:00045285n	http://dbpedia.org/resource/Suffering
bn:00116668r	
bn:00019624n	http://dbpedia.org/resource/Clay
bn:14298270n	http://dbpedia.org/resource/Sydney_Olympic_Park
bn:00109742a	
bn:00080495n	
bn:13603216v	
bn:00085743v	
bn:00082447v	
bn:00067241n	http://dbpedia.org/resource/Southern_Rhodesia
bn:00064922n	
bn:00043090n	http://dbpedia.org/resource/Harvest_(wine)
bn:00083286v	
bn:03830845n	http://dbpedia.org/resource/James_at_15
bn:00030750n	
bn:00016756n	http://dbpedia.org/resource/Cathay
bn:00087982v	
bn:00074668n	http://dbpedia.org/resource/Strike_action
bn:00016570n	http://dbpedia.org/resource/Castle
bn:00089381v	
bn:00014126n	
bn:00089879v	
bn:00403428n	http://dbpedia.org/resource/York,_Nebraska
bn:00080106n	
bn:00059768n	http://dbpedia.org/resource/Outer_space
bn:00017515n	http://dbpedia.org/resource/Chair
bn:00104343a	
bn:00085679v	
bn:00957831n	http://dbpedia.org/resource/Arriva
bn:00067224n	http://dbpedia.org/resource/South_Korea
bn:00082914v	
bn:00042664n	
bn:00049847n	
bn:00079373n	http://dbpedia.org/resource/User_(computing)
bn:00090548v	
bn:00114632r	
bn:00002377n	http://dbpedia.org/resource/Al_Gore
bn:00086435v	
bn:03199745n	http://dbpedia.org/resource/Centennial_(miniseries)
bn:16199232n	
bn:02507723n	http://dbpedia.org/resource/John_McClane
bn:00047172n	http://dbpedia.org/resource/Grothendieck_topology
bn:00028863n	http://dbpedia.org/resource/Drought
bn:01347215n	http://dbpedia.org/resource/Vai_people
bn:00105024a	
bn:00082530v	
bn:00109659a	
bn:00082690v	
bn:00088963v	
bn:00083413v	
bn:03788227n	http://dbpedia.org/resource/Hong_(business)
bn:00008198n	http://dbpedia.org/resource/Ballot
bn:00016403n	http://dbpedia.org/resource/Lawsuit
bn:00029051n	http://dbpedia.org/resource/North
bn:00004801n	http://dbpedia.org/resource/Anxiety
bn:00117655r	
bn:00089575v	
bn:00012285n	
bn:00023776n	
bn:01445437n	http://dbpedia.org/resource/Express_(weaponry)
bn:00025142n	
bn:00013281n	http://dbpedia.org/resource/Grief
bn:00041024n	http://dbpedia.org/resource/Tee
bn:01086801n	http://dbpedia.org/resource/Fire_(comics)
bn:00069579n	http://dbpedia.org/resource/Scheme_(programming_language)
bn:00087461v	
bn:03178424n	http://dbpedia.org/resource/Lady_(Hear_Me_Tonight)
bn:01330743n	http://dbpedia.org/resource/Sex_industry
bn:01527525n	http://dbpedia.org/resource/Food,_Inc.
bn:00086685v	
bn:00046064n	http://dbpedia.org/resource/Impact_(mechanics)
bn:00048460n	http://dbpedia.org/resource/Journalism
bn:01693378n	http://dbpedia.org/resource/Batangas
bn:14647942n	
bn:00069680n	http://dbpedia.org/resource/Scientist
bn:02217337n	http://dbpedia.org/resource/Shooting_sport
bn:00036360n	http://dbpedia.org/resource/Radical_(chemistry)
bn:00083473v	
bn:00046703n	
bn:00004117n	http://dbpedia.org/resource/Angle
bn:03143503n	http://dbpedia.org/resource/Disputation
bn:00083332v	
bn:00092694v	
bn:00045059n	http://dbpedia.org/resource/Houston
bn:00106192a	
bn:00025233n	
bn:00109073a	
bn:08958112n	
bn:00085385v	
bn:00197820n	http://dbpedia.org/resource/Sitio
bn:02575515n	http://dbpedia.org/resource/Over_(Hey!_Say!_JUMP_song)
bn:00061746n	
bn:03463937n	http://dbpedia.org/resource/Sheikh_Hasina
bn:00016993n	
bn:03376117n	http://dbpedia.org/resource/Varsity_team
bn:17101776n	http://dbpedia.org/resource/Central_Russia
bn:13831002n	http://dbpedia.org/resource/Yeezus
bn:00868671n	http://dbpedia.org/resource/Stargate_Atlantis_(season_4)
bn:01669238n	http://dbpedia.org/resource/Fantasy
bn:00036845n	http://dbpedia.org/resource/Interaction
bn:00098606a	
bn:00068196n	http://dbpedia.org/resource/Romania
bn:00091136v	
bn:00055771n	http://dbpedia.org/resource/Monsignor
bn:00084033v	
bn:00031482n	http://dbpedia.org/resource/Erratum
bn:00068620n	http://dbpedia.org/resource/Russian_Soviet_Federative_Socialist_Republic
bn:00090337v	
bn:00047601n	http://dbpedia.org/resource/Ummah
bn:02009023n	http://dbpedia.org/resource/Weather_modification
bn:13603085a	
bn:00117457r	
bn:00034396n	
bn:01176688n	http://dbpedia.org/resource/Contravention
bn:00049696n	http://dbpedia.org/resource/Lagoon
bn:15197543n	
bn:08866540n	
bn:00001480n	
bn:00087234v	
bn:00002725n	http://dbpedia.org/resource/Alien_(law)
bn:00094675v	
bn:00013306n	http://dbpedia.org/resource/Bronco
bn:00066575n	
bn:03295859n	http://dbpedia.org/resource/TechCrunch
bn:00114423r	
bn:00088427v	
bn:00072816n	http://dbpedia.org/resource/Truth
bn:00089277v	
bn:00022536n	http://dbpedia.org/resource/Copyright
bn:00006554n	
bn:00997716n	http://dbpedia.org/resource/Lo!
bn:00031015n	http://dbpedia.org/resource/Outline_of_entertainment
bn:04109363n	
bn:00079152n	http://dbpedia.org/resource/University
bn:00112923a	
bn:08897406n	
bn:13604307v	
bn:00027491n	
bn:14029033n	
bn:00012898n	http://dbpedia.org/resource/Fracture_(geology)
bn:00033603n	http://dbpedia.org/resource/Belt_(mechanical)
bn:02951083n	http://dbpedia.org/resource/Soo,_Kagoshima
bn:00057547n	http://dbpedia.org/resource/News_program
bn:00099145a	
bn:00020295n	http://dbpedia.org/resource/Cockpit
bn:00009334n	http://dbpedia.org/resource/Boston
bn:00024510n	http://dbpedia.org/resource/Electric_current
bn:00030314n	http://dbpedia.org/resource/Elephant
bn:00057080n	http://dbpedia.org/resource/Navigator
bn:08905809n	
bn:00055031n	http://dbpedia.org/resource/Millennium
bn:13950656n	
bn:00046157n	http://dbpedia.org/resource/Poverty
bn:00567175n	http://dbpedia.org/resource/Monica_(given_name)
bn:00087522v	
bn:00467795n	http://dbpedia.org/resource/Plaza,_North_Dakota
bn:00116291r	
bn:00091359v	
bn:00003735n	http://dbpedia.org/resource/Cashew
bn:00024097n	http://dbpedia.org/resource/Monarch
bn:01901894n	http://dbpedia.org/resource/New!
bn:00174942n	http://dbpedia.org/resource/Willow,_Alaska
bn:00088138v	
bn:03231670n	http://dbpedia.org/resource/Eye_(cyclone)
bn:00042228n	http://dbpedia.org/resource/Gun_control
bn:00085293v	
bn:00073801n	http://dbpedia.org/resource/Staff_(military)
bn:00032701n	http://dbpedia.org/resource/Queer
bn:00017987n	
bn:00006532n	http://dbpedia.org/resource/Fellow
bn:00110444a	
bn:00091810v	
bn:00001829n	http://dbpedia.org/resource/African_bush_elephant
bn:00092249v	
bn:01387235n	http://dbpedia.org/resource/Firefox
bn:00117603r	
bn:00007018n	
bn:00023757n	http://dbpedia.org/resource/Crest_(physics)
bn:00018241n	http://dbpedia.org/resource/Cheyenne
bn:00016864n	
bn:00098171a	
bn:00072997n	http://dbpedia.org/resource/Points_of_the_compass
bn:09060106n	
bn:00099422a	
bn:00010002n	
bn:00027056n	http://dbpedia.org/resource/Statistical_dispersion
bn:00104162a	
bn:00090616v	
bn:00092064v	
bn:00059626n	http://dbpedia.org/resource/Oscan_language
bn:00028425n	http://dbpedia.org/resource/Doubt
bn:00042275n	http://dbpedia.org/resource/Taste
bn:00102576a	
bn:01430173n	http://dbpedia.org/resource/Ark_(software)
bn:00049864n	http://dbpedia.org/resource/Landing
bn:00605544n	http://dbpedia.org/resource/Tyler_Kennedy
bn:00001965n	http://dbpedia.org/resource/Agency_(LDS_Church)
bn:00194226n	http://dbpedia.org/resource/Cobb,_California
bn:02550038n	http://dbpedia.org/resource/San_Francisco_Chronicle
bn:00091710v	
bn:16069292n	http://dbpedia.org/resource/Luxury_goods
bn:00114165r	
bn:00102649a	
bn:00027426n	
bn:00023462n	
bn:00032381n	http://dbpedia.org/resource/Photograph
bn:00090678v	
bn:00034921n	http://dbpedia.org/resource/Fix_(position)
bn:14965009n	
bn:00068607n	
bn:00031724n	http://dbpedia.org/resource/Minority_group
bn:00065632n	http://dbpedia.org/resource/Québécois_(word)
bn:00017621n	
bn:00019181n	http://dbpedia.org/resource/Airfield_traffic_pattern
bn:00422553n	http://dbpedia.org/resource/Deal,_New_Jersey
bn:00083623v	
bn:00093438v	
bn:01018189n	http://dbpedia.org/resource/Lady_Gaga
bn:00701666n	http://dbpedia.org/resource/International_Criminal_Court
bn:00041098n	http://dbpedia.org/resource/Goose
bn:00092969v	
bn:00076353n	
bn:00066966n	http://dbpedia.org/resource/Reimbursement
bn:00027513n	http://dbpedia.org/resource/Rebate_(marketing)
bn:00085162v	
bn:00045931n	
bn:00063133n	http://dbpedia.org/resource/Prime_Minister_of_the_United_Kingdom
bn:00041717n	http://dbpedia.org/resource/Greenland
bn:00007037n	http://dbpedia.org/resource/Attic
bn:00108269a	
bn:00019439n	http://dbpedia.org/resource/Tongue
bn:00064627n	
bn:00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
bn:00068552n	http://dbpedia.org/resource/Running
bn:00106333a	
bn:00072016n	http://dbpedia.org/resource/Sky
bn:00097890a	
bn:00015322n	http://dbpedia.org/resource/Canyon
bn:00041611n	http://dbpedia.org/resource/New_York_City
bn:00076042n	http://dbpedia.org/resource/Tango
bn:03716333n	http://dbpedia.org/resource/Joe_(singer)
bn:02640287n	http://dbpedia.org/resource/Chōshi,_Chiba
bn:00013372n	http://dbpedia.org/resource/Sidekick
bn:00045173n	
bn:00000125n	http://dbpedia.org/resource/Sextet
bn:00003002n	http://dbpedia.org/resource/Hawaii_(island)
bn:03644082n	http://dbpedia.org/resource/Lockheed_C-130_Hercules
bn:00213762n	http://dbpedia.org/resource/Rio,_Florida
bn:00040625n	
bn:00085429v	
bn:00115409r	
bn:00016413n	http://dbpedia.org/resource/Data_type
bn:04174100n	
bn:01660491n	http://dbpedia.org/resource/MacPherson_strut
bn:00027407n	http://dbpedia.org/resource/Disability
bn:00094307v	
bn:00095450v	
bn:00005142n	
bn:02127768n	http://dbpedia.org/resource/Santiago_de_Compostela
bn:00100491a	
bn:01979558n	http://dbpedia.org/resource/Mount_(Unix)
bn:00046854n	http://dbpedia.org/resource/Inquest
bn:00087395v	
bn:00032239n	http://dbpedia.org/resource/Existential_quantification
bn:00087670v	
bn:00044647n	http://dbpedia.org/resource/Hong_Kong
bn:00068507n	
bn:03099661n	http://dbpedia.org/resource/Adele
bn:00113538a	
bn:00007051n	http://dbpedia.org/resource/Lawyer
bn:00024584n	
bn:03251571n	http://dbpedia.org/resource/Perspective_(visual)
bn:00064072n	
bn:01197756n	http://dbpedia.org/resource/Trova
bn:00065923n	http://dbpedia.org/resource/Radio_broadcasting
bn:03344308n	http://dbpedia.org/resource/Rick_Perry
bn:00104995a	
bn:00026202n	http://dbpedia.org/resource/Den_(room)
bn:00019849n	
bn:00007498n	http://dbpedia.org/resource/Awareness
bn:00102440a	
bn:00011340n	
bn:00029053n	http://dbpedia.org/resource/South
bn:00041723n	http://dbpedia.org/resource/Greenpeace
bn:00090225v	
bn:00113101a	
bn:00035303n	http://dbpedia.org/resource/Flooding_(psychology)
bn:03137879n	http://dbpedia.org/resource/Lip's
bn:00068731n	
bn:00008679n	http://dbpedia.org/resource/Bombardment
bn:00103195a	
bn:00058745n	http://dbpedia.org/resource/Petroleum_industry
bn:00023774n	
bn:00082195v	
bn:00104877a	
bn:00016526n	http://dbpedia.org/resource/Dramatis_personæ
bn:00083145v	
bn:00106969a	
bn:00053121n	
bn:00049841n	http://dbpedia.org/resource/Landline
bn:03214608n	http://dbpedia.org/resource/MASSIVE_(software)
bn:00030160n	http://dbpedia.org/resource/Electric_power
bn:00106826a	
bn:02670467n	http://dbpedia.org/resource/Jeff_(album)
bn:02446614n	http://dbpedia.org/resource/Set_Fire_to_the_Rain
bn:00086683v	
bn:00001697n	http://dbpedia.org/resource/Airplane
bn:00170420n	http://dbpedia.org/resource/Jacuzzi
bn:01076424n	http://dbpedia.org/resource/Luke_(French_band)
bn:00031445n	http://dbpedia.org/resource/Eritrea
bn:00106620a	
bn:03599698n	http://dbpedia.org/resource/Paso
bn:00076877n	http://dbpedia.org/resource/Thermometer
bn:00101605a	
bn:00091773v	
bn:00014839n	http://dbpedia.org/resource/Vocation
bn:03667526n	http://dbpedia.org/resource/South_Italy
bn:00074595n	http://dbpedia.org/resource/Street
bn:03696097n	http://dbpedia.org/resource/Greater_Los_Angeles_Area
bn:00030243n	http://dbpedia.org/resource/Electronvolt
bn:00036202n	http://dbpedia.org/resource/France
bn:00014457n	http://dbpedia.org/resource/Cable_(foreign_exchange)
bn:00008782n	http://dbpedia.org/resource/Foundation_(engineering)
bn:00083600v	
bn:13867084n	http://dbpedia.org/resource/China–United_States_relations
bn:00086008v	
bn:00035841n	http://dbpedia.org/resource/Headland
bn:00114307r	
bn:03098987n	http://dbpedia.org/resource/Engineer
bn:00089785v	
bn:00491299n	http://dbpedia.org/resource/Vacation_(The_Go-Go's_album)
bn:00104164a	
bn:00465567n	http://dbpedia.org/resource/Beach,_North_Dakota
bn:00106831a	
bn:00082754v	
bn:00082566v	
bn:00110682a	
bn:01036036n	http://dbpedia.org/resource/Record_chart
bn:00007205n	http://dbpedia.org/resource/Sunrise
bn:00116360r	
bn:00083265v	
bn:00055809n	http://dbpedia.org/resource/Moon
bn:00114091r	
bn:00068619n	http://dbpedia.org/resource/Soviet_Union
bn:03216954n	http://dbpedia.org/resource/Alcoy,_Cebu
bn:00083340v	
bn:00050331n	http://dbpedia.org/resource/Limited_company
bn:00080111n	
bn:00023287n	
bn:00081621n	http://dbpedia.org/resource/Workwear
bn:00101259a	
bn:00770247n	http://dbpedia.org/resource/Wind_chill
bn:00035677n	http://dbpedia.org/resource/Recklessness_(psychology)
bn:00035942n	http://dbpedia.org/resource/Geological_formation
bn:00007309n	http://dbpedia.org/resource/Car
bn:00130896n	http://dbpedia.org/resource/Umbrella_(song)
bn:00043140n	http://dbpedia.org/resource/Hatred
bn:08888164n	
bn:00082937v	
bn:00057930n	
bn:00102797a	
bn:00005435n	http://dbpedia.org/resource/Designer
bn:00009584n	http://dbpedia.org/resource/Utah
bn:00099655a	
bn:00068622n	http://dbpedia.org/resource/Russia
bn:00013235n	
bn:03310296n	http://dbpedia.org/resource/Heroes_(TV_series)
bn:03283480n	http://dbpedia.org/resource/Fragment_(computer_graphics)
bn:00102654a	
bn:00046665n	http://dbpedia.org/resource/Infinite_set
bn:00028913n	http://dbpedia.org/resource/Alcohol_intoxication
bn:00101687a	
bn:14447429n	http://dbpedia.org/resource/Garcia_Lake
bn:08947581n	
bn:00082820v	
bn:00024095n	
bn:00085077v	
bn:00114485r	
bn:00110649a	
bn:00012213n	http://dbpedia.org/resource/Perimeter
bn:00029416n	http://dbpedia.org/resource/Remuneration
bn:00052050n	
bn:00091360v	
bn:00029578n	http://dbpedia.org/resource/Forward_error_correction
bn:02282466n	http://dbpedia.org/resource/Doomsday_cult
bn:00009616n	http://dbpedia.org/resource/Father
bn:00047408n	http://dbpedia.org/resource/Ion
bn:00082475v	
bn:00092461v	
bn:00101375a	
bn:00088546v	
bn:00017718n	http://dbpedia.org/resource/Chapeau
bn:00088828v	
bn:00110963a	
bn:00088459v	
bn:00021236n	
bn:00104407a	
bn:00009414n	http://dbpedia.org/resource/The_Beatles
bn:00003263n	
bn:00115599r	
bn:00063508n	http://dbpedia.org/resource/Pond
bn:00034027n	http://dbpedia.org/resource/Mother
bn:00088817v	
bn:00073636n	http://dbpedia.org/resource/Spring_(season)
bn:00054050n	http://dbpedia.org/resource/Machine
bn:00508584n	http://dbpedia.org/resource/Falls_Township,_Bucks_County,_Pennsylvania
bn:00021721n	
bn:00404657n	http://dbpedia.org/resource/Wells,_Nevada
bn:00032892n	http://dbpedia.org/resource/Household
bn:00085727v	
bn:00094863v	
bn:01027385n	http://dbpedia.org/resource/Starbucks
bn:00015749n	http://dbpedia.org/resource/Captain_(armed_forces)
bn:00050032n	
bn:00082217v	
bn:03459418n	http://dbpedia.org/resource/CNN
bn:00085565v	
bn:00103377a	
bn:00115505r	
bn:00104538a	
bn:00089099v	
bn:00044438n	http://dbpedia.org/resource/Hollywood
bn:01403234n	http://dbpedia.org/resource/Alex_Salmond
